1587686045;true;1.0;-1
4
271	0	1	1	0	3	423	722	371	449	1292	
272	0	1	1	0	3	419	723	372	445	497	
273	0	1	1	0	3	415	724	373	441	496	
274	0	1	0	0	3	399	725	332	437	495	
275	0	1	0	0	3	335	726	326	433	494	
276	0	1	0	0	3	329	727	320	429	493	
277	0	1	0	0	3	323	728	314	425	492	
278	0	1	0	0	3	317	729	308	421	491	
279	0	1	0	0	3	311	730	302	417	490	
280	0	1	0	0	3	305	731	296	413	489	
281	0	1	0	0	3	299	732	290	361	488	
282	0	1	0	1	3	293	733	284	362	487	
283	0	1	0	1	3	287	734	278	363	486	
284	0	1	0	1	3	281	735	272	364	485	
285	0	1	0	1	3	275	736	266	365	484	
286	0	1	0	1	3	269	737	260	366	483	
287	0	1	0	1	3	263	738	254	367	482	
288	0	1	0	1	3	257	739	248	368	481	
289	0	1	0	1	3	251	740	189	369	480	
290	0	0	1	1	0	237	676	190	370	453	
291	3	0	1	1	0	236	670	191	371	449	
292	3	0	1	1	0	235	664	192	372	445	
293	3	0	1	1	0	234	658	193	373	441	
294	3	0	1	0	0	233	652	194	332	437	
295	3	0	1	0	0	232	646	195	326	433	
296	3	0	1	0	0	231	640	196	320	429	
297	3	0	1	0	0	230	634	197	314	425	
298	3	0	1	0	0	229	628	198	308	421	
299	3	0	1	0	0	228	622	199	302	417	
300	3	0	1	0	0	227	616	200	296	413	
301	3	0	1	0	0	226	599	201	290	361	
302	3	0	1	0	1	225	583	202	284	362	
303	0	0	1	0	1	143	579	203	278	363	
304	0	0	1	0	1	137	575	204	272	364	
305	0	0	1	0	1	131	571	205	266	365	
306	0	0	1	0	1	125	567	206	260	366	
307	0	0	1	0	1	119	563	207	254	367	
308	0	0	1	0	1	113	559	208	248	368	
309	0	0	1	0	1	107	555	209	189	369	
310	0	0	1	1	1	101	551	210	190	370	
311	0	0	1	1	1	95	547	211	191	371	
312	0	0	1	1	1	89	543	212	192	372	
313	0	0	1	1	1	83	516	213	193	373	
314	0	0	0	1	0	58	454	142	194	332	
315	1	0	0	1	0	59	450	136	195	326	
316	1	0	0	1	0	60	446	130	196	320	
317	1	0	0	1	0	61	442	124	197	314	
318	1	0	0	1	0	62	438	118	198	308	
319	1	0	0	1	0	63	434	112	199	302	
320	1	0	0	1	0	64	430	106	200	296	
321	1	0	0	1	0	65	426	100	201	290	
322	1	0	0	1	0	66	422	94	202	284	
323	1	0	0	1	0	67	418	88	203	278	
324	1	0	0	1	0	68	414	82	204	272	
325	1	0	0	1	0	69	386	57	205	266	
326	1	1	3	1	0	70	387	56	206	260	
327	1	1	3	1	0	71	388	55	207	254	
328	1	1	3	1	0	72	389	54	208	248	
329	1	1	3	1	0	73	390	53	209	189	
330	1	1	3	1	1	74	391	52	210	190	
331	1	1	3	1	1	75	392	51	211	191	
332	1	1	3	1	1	76	393	50	212	192	
333	1	1	3	1	1	77	394	49	213	193	
334	1	1	3	1	1	78	395	48	214	194	
335	2	1	3	1	1	84	396	47	215	195	
336	2	1	3	1	1	90	397	46	216	196	
337	2	1	3	1	1	96	398	45	217	197	
338	2	3	1	3	3	102	397	46	216	196	
339	2	3	1	3	3	108	396	47	215	195	
340	2	3	1	3	3	114	396	47	215	195	
341	2	3	1	3	3	120	395	48	214	194	
342	2	3	1	3	3	126	395	48	214	194	
343	2	3	1	3	3	132	394	49	213	193	
344	2	3	1	3	3	138	394	49	213	193	
345	2	3	1	3	3	144	393	50	212	192	
346	2	3	1	3	3	245	393	50	212	192	
347	3	3	1	3	3	244	392	51	211	191	
348	3	3	1	3	3	243	392	51	211	191	
349	3	3	1	3	3	242	391	52	210	190	
350	3	3	1	3	3	241	391	52	210	190	
351	3	3	1	3	3	240	390	53	209	189	
352	3	3	1	3	3	239	390	53	209	189	
353	3	3	1	3	3	238	389	54	208	188	
354	3	3	1	3	3	237	389	54	208	188	
355	3	3	1	3	3	236	388	55	207	187	
356	3	3	1	3	3	235	388	55	207	187	
357	3	3	1	3	3	234	387	56	206	186	
358	3	3	1	3	3	233	387	56	206	186	
359	3	3	1	3	3	232	386	57	205	185	
360	3	3	1	3	3	231	386	57	205	185	
361	3	3	2	3	3	230	385	82	204	184	
362	3	3	2	3	3	229	385	82	204	184	
363	3	3	2	3	3	228	384	88	203	183	
364	3	3	2	3	3	227	384	88	203	183	
365	3	3	2	3	3	226	383	94	202	182	
366	3	3	2	3	3	225	383	94	202	182	
367	3	3	2	3	3	224	382	100	201	181	
368	3	3	2	3	3	223	382	100	201	181	
369	3	3	2	3	3	222	381	106	200	180	
370	3	3	2	3	3	221	381	106	200	180	
371	3	3	2	3	3	220	380	112	199	179	
372	3	3	2	3	3	219	380	112	199	179	
373	3	3	2	3	3	218	379	118	198	178	
374	3	3	2	3	3	217	379	118	198	178	
375	3	3	2	3	3	216	378	124	197	177	
376	3	3	2	3	3	215	378	124	197	177	
377	3	3	2	3	3	214	377	130	196	176	
378	3	3	2	3	3	213	377	130	196	176	
379	0	3	2	3	3	142	376	136	195	175	
380	2	3	3	3	3	213	376	1292	195	175	
381	3	3	3	3	3	212	375	1292	194	174	
382	3	3	3	3	3	211	375	1292	194	174	
383	3	3	3	3	3	210	374	1292	193	173	
384	3	3	3	3	3	209	374	1292	193	173	
385	3	0	3	3	3	208	333	1292	192	172	
386	3	0	3	3	3	207	333	1292	192	172	
387	3	0	3	3	3	206	327	1292	191	171	
388	3	0	3	3	3	205	327	1292	191	171	
389	3	0	3	3	3	204	321	1292	190	170	
390	3	0	3	3	3	203	321	1292	190	170	
391	3	0	3	3	3	202	315	1292	189	169	
392	3	0	3	3	3	201	315	1292	189	169	
393	2	0	3	3	3	249	309	1292	188	168	
394	2	0	3	3	3	255	309	1292	188	168	
395	2	0	3	3	3	261	303	1292	187	167	
396	2	0	3	3	3	267	303	1292	187	167	
397	2	0	3	3	3	273	297	1292	186	166	
398	2	0	3	3	3	279	297	1292	186	166	
399	2	0	3	3	3	285	291	1292	185	165	
400	0	3	3	3	3	279	1292	1292	185	165	
401	0	3	3	3	3	273	1292	1292	184	164	
402	0	3	3	3	3	267	1292	1292	184	164	
403	0	3	3	3	3	261	1292	1292	183	163	
404	0	3	3	3	3	255	1292	1292	183	163	
405	0	3	3	3	3	249	1292	1292	182	162	
406	0	3	3	3	3	201	1292	1292	182	162	
407	3	3	3	3	3	200	1292	1292	181	161	
408	3	3	3	3	3	199	1292	1292	181	161	
409	3	3	3	3	3	198	1292	1292	180	160	
410	3	3	3	3	3	197	1292	1292	180	160	
411	3	3	3	3	3	196	1292	1292	179	159	
412	3	3	3	3	3	195	1292	1292	179	159	
413	3	3	3	3	3	194	1292	1292	178	158	
414	3	3	3	3	3	193	1292	1292	178	158	
415	3	3	3	3	3	192	1292	1292	177	157	
416	3	3	3	3	3	191	1292	1292	177	157	
417	3	3	3	3	3	190	1292	1292	176	156	
418	3	3	3	3	3	189	1292	1292	176	156	
419	3	3	3	3	3	188	1292	497	175	155	
420	3	3	3	3	3	187	1292	496	175	155	
421	3	3	3	3	3	186	1292	495	174	154	
422	3	3	3	3	3	185	1292	494	174	154	
423	3	3	3	3	3	184	1292	493	173	153	
424	3	3	3	3	3	183	1292	492	173	153	
425	3	3	3	3	3	182	1292	491	172	152	
426	3	3	3	3	3	181	1292	490	172	152	
427	3	3	3	3	3	180	1292	489	171	151	
428	3	3	3	3	3	179	1292	488	171	151	
429	3	3	3	3	3	178	1292	487	170	150	
430	3	3	3	3	3	177	1292	486	170	150	
431	3	3	3	3	3	176	1292	485	169	149	
432	3	3	3	3	3	175	1292	484	169	149	
433	3	3	3	3	3	174	1292	483	168	148	
434	3	3	3	3	3	173	1292	482	168	148	
435	3	3	3	3	3	172	1292	481	167	147	
436	3	3	3	3	3	171	1292	480	167	147	
437	3	3	0	3	3	170	1292	453	166	146	
438	3	3	0	3	3	169	1292	449	166	146	
439	3	3	0	3	3	168	497	445	165	145	
440	3	3	0	3	3	167	496	441	165	145	
441	3	3	0	3	0	166	495	437	1292	139	
442	3	3	0	3	0	165	494	433	1292	139	
443	3	3	0	3	0	164	493	429	1292	133	
444	3	3	0	3	0	163	492	425	1292	133	
445	3	3	0	3	0	162	491	421	1292	127	
446	3	3	0	3	0	161	490	417	1292	127	
447	3	3	0	3	0	160	489	413	1292	121	
448	3	3	0	3	0	159	488	361	1292	121	
449	3	3	1	3	0	158	487	362	1292	115	
450	3	3	1	3	0	157	486	363	1292	115	
451	3	3	1	3	0	156	485	364	1292	109	
452	3	3	1	3	0	155	484	365	1292	109	
453	3	3	1	3	0	154	483	366	1292	103	
454	3	3	1	3	0	153	482	367	1292	103	
455	3	3	1	3	0	152	481	368	1292	97	
456	3	3	1	3	0	151	480	369	1292	97	
457	3	0	1	3	0	150	453	370	1292	91	
458	3	0	1	3	0	149	449	371	1292	91	
459	3	0	1	3	0	148	445	372	1292	85	
460	3	0	1	3	0	147	441	373	1292	85	
461	3	0	0	3	0	146	437	332	1292	79	
462	3	0	0	3	0	145	433	326	1292	79	
463	0	0	0	3	0	139	429	320	1292	0	
464	0	0	0	3	0	133	425	314	1292	0	
465	0	0	0	3	1	127	421	308	1292	1	
466	0	0	0	3	1	121	417	302	1292	1	
467	0	0	0	3	1	115	413	296	1292	2	
468	0	0	0	3	1	109	361	290	1292	2	
469	0	3	0	3	1	103	360	284	1292	3	
470	0	1	2	3	3	97	361	290	1292	2	
471	0	1	2	3	3	91	362	296	1292	1	
472	0	1	2	3	3	85	362	296	1292	1	
473	0	1	2	3	3	79	363	302	1292	0	
474	2	1	2	3	3	85	363	302	1292	1292	
475	2	1	2	3	3	91	364	308	1292	1292	
476	2	1	2	3	3	97	364	308	1292	1292	
477	2	1	2	3	3	103	365	314	1292	1292	
478	2	1	2	3	3	109	365	314	1292	1292	
479	2	1	2	3	3	115	366	320	1292	1292	
480	2	1	2	3	3	121	366	320	497	1292	
481	2	1	2	3	3	127	367	326	496	1292	
482	2	1	2	3	3	133	367	326	495	1292	
483	2	1	2	3	3	139	368	332	494	1292	
484	2	1	2	3	3	145	368	332	493	1292	
485	1	1	2	3	3	146	369	373	492	1292	
486	1	1	2	3	3	147	369	373	491	1292	
487	1	1	3	3	3	148	370	372	490	1292	
488	1	1	3	3	3	149	370	372	489	1292	
489	1	1	3	3	3	150	371	371	488	1292	
490	1	1	3	3	3	151	371	371	487	1292	
491	1	1	3	3	3	152	372	370	486	1292	
492	1	1	3	3	3	153	372	370	485	1292	
493	1	1	3	3	3	154	373	369	484	1292	
494	1	1	3	3	3	155	373	369	483	1292	
495	1	0	3	3	3	156	332	368	482	1292	
496	1	0	3	3	3	157	332	368	481	1292	
497	1	0	3	3	3	158	326	367	480	1292	
498	1	0	3	2	3	159	326	367	542	1292	
499	1	0	3	2	3	160	320	366	546	1292	
500	1	0	3	2	3	161	320	366	550	1292	
501	1	0	3	2	3	162	314	365	554	1292	
502	1	0	3	2	3	163	314	365	558	1292	
503	1	0	3	2	3	164	308	364	562	1292	
504	1	0	3	2	3	165	308	364	566	1292	
505	2	0	3	2	3	247	302	363	570	1292	
506	2	0	3	2	3	253	302	363	574	1292	
507	2	0	3	2	3	259	296	362	578	1292	
508	2	0	3	2	3	265	296	362	582	1292	
509	2	0	3	2	3	271	290	361	598	1292	
510	2	0	3	2	3	277	290	361	615	1292	
511	2	0	3	2	3	283	284	360	621	1292	
512	2	0	3	2	3	289	284	360	627	1292	
513	2	0	3	2	3	295	278	359	633	497	
514	2	0	3	2	3	301	278	359	639	496	
515	2	0	3	2	3	307	272	358	645	495	
516	2	0	3	2	3	313	272	358	651	494	
517	2	0	3	2	3	319	266	357	657	493	
518	2	0	3	2	3	325	266	357	663	492	
519	2	0	3	2	3	331	260	356	669	491	
520	2	0	3	2	3	349	260	356	675	490	
521	1	0	3	2	3	350	254	355	704	489	
522	1	0	3	1	3	351	254	355	705	488	
523	1	0	3	1	3	352	248	354	706	487	
524	1	0	3	1	3	353	248	1292	707	486	
525	1	0	3	1	3	354	189	1292	708	485	
526	1	0	3	1	3	355	189	1292	709	484	
527	1	1	3	1	3	356	190	1292	710	483	
528	1	1	3	1	3	357	190	1292	711	482	
529	1	1	3	1	3	358	191	1292	712	481	
530	1	1	3	1	3	359	191	1292	713	480	
531	1	1	3	1	2	360	192	1292	714	542	
532	1	1	3	1	2	361	192	1292	715	546	
533	1	1	3	1	2	362	193	1292	716	550	
534	1	1	3	2	2	363	193	1292	767	554	
535	1	1	3	2	2	364	194	1292	771	558	
536	1	1	3	2	2	365	194	1292	775	562	
537	1	1	3	2	2	366	195	1292	779	566	
538	1	1	3	2	2	367	195	1292	783	570	
539	1	1	3	2	2	368	196	1292	787	574	
540	1	1	3	2	2	369	196	1292	791	578	
541	1	1	3	2	2	370	197	1292	795	582	
542	1	1	3	2	2	371	197	1292	799	598	
543	1	1	3	2	2	372	198	1292	803	615	
544	1	1	3	2	2	373	198	1292	807	621	
545	0	1	3	2	2	332	199	1292	846	627	
546	0	1	3	3	2	326	199	1292	845	633	
547	0	1	3	3	2	320	200	1292	844	639	
548	0	1	3	3	2	314	200	1292	843	645	
549	0	1	3	3	2	308	201	1292	842	651	
550	0	1	3	3	2	302	201	1292	841	657	
551	0	1	3	3	2	296	202	1292	840	663	
552	0	1	3	3	2	290	202	1292	839	669	
553	0	1	3	3	2	284	203	1292	838	675	
554	0	1	3	3	2	278	203	1292	837	704	
555	0	1	3	3	1	272	204	1292	836	705	
556	0	1	3	3	1	266	204	1292	835	706	
557	0	1	3	3	1	260	205	1292	834	707	
558	0	1	3	2	1	254	205	1292	885	708	
559	0	1	3	2	1	248	206	1292	889	709	
560	0	1	3	2	1	189	206	1292	893	710	
561	1	1	3	2	1	190	207	1292	897	711	
562	1	1	3	2	1	191	207	1292	901	712	
563	1	1	3	2	1	192	208	497	905	713	
564	1	1	3	2	1	193	208	496	909	714	
565	1	1	3	2	1	194	209	495	913	715	
566	1	1	3	2	1	195	209	494	917	716	
567	1	1	3	2	1	196	210	493	921	717	
568	1	1	3	2	1	197	210	492	925	718	
569	1	1	3	2	1	198	211	491	960	719	
570	1	1	3	3	1	199	211	490	959	720	
571	1	1	3	3	1	200	212	489	958	721	
572	1	1	3	3	1	201	212	488	957	722	
573	1	1	3	3	1	202	213	487	956	723	
